5675;Antonia;Esteban;41882;63908
5676;José Luis;Valderrama;80173;62415
5677;Encarnación;Tello;38935;19845
5678;María Carmen;Álvarez;11063;98795
5679;Víctor;Álvarez;30248;43112
5680;Mercedes;Suarez;51493;98249
5681;Luis;Rey;46628;31362
5682;Pablo;Carreño;31419;21900
5683;Manuel;Santos;36807;87361
5684;María Carmen;Coronado;92816;43024
5685;Andrés;López;85788;68385
5686;Jon;Llopis;54675;51785
5687;María Teresa;Martínez;13760;75357
5688;Ascensión;Criado;70616;89065
5689;José;Ríos;20572;28735
5690;María Dolores;Mora;24849;95641
5691;María;Villena;32439;35105
5692;Elena;Duque;6349;98186
5693;José Antonio;Fernández;18812;49007
5694;José Antonio;Martínez;94849;21820
5695;María;González;71361;55411
5696;Emilio;Castillo;20889;63779
5697;Manuel;Pastor;92121;48811
5698;José;Torres;78805;75490
5699;María Teresa;Rodríguez;80658;86366
5700;María;Nadal;20297;36298
5701;Josefa;Sanmartín;362;13787
5702;Félix;Giner;14024;12131
5703;Cristina;García;38865;69377
5704;David;Moreno;88402;31664
5705;José;Moreno;49476;83746
5706;Elena;Sanz;3096;10913
5707;Ricardo;Carrillo;89332;84894
5708;Gabriel;De Oliveira;32743;70301
5709;José Antonio;Juan;79605;91664
5710;Pedro;Calzado;58964;64020
5711;Juan Carlos;Sánchez;26;96338
5712;Raúl;Anguita;98041;90237
5713;Ane;Vicente;90220;20416
5714;Jesús;Escobar;4716;18267
5715;Irene;Fernández;5368;61493
5716;Juan José;Ayala;9680;40301
5717;Carlos;Álvarez;94831;42387
5718;María;García;75964;89045
5719;Joan;López;50027;51593
5720;Rafael;Salvatierra;85699;98992
5721;Alejandro;García;83148;53457
5722;Vicente;Llanos;207;37994
5723;Rosa María;Serrano;79186;66251
5724;Ane;García;31742;4587
5725;Jesús;Ortega;30328;56650
5726;Jordi;Lozano;403;5008
5727;José Luis;Cuello;10720;84637
5728;Manuel;Márquez;60756;5719
5729;Iñigo;Orts;16211;33183
5730;José María;Santos;22037;53682
5731;Francisco Javier;Medina;12039;28495
5732;Rubén;Bou;87312;12225
5733;Laura;Espinosa;81284;97787
5734;Josefa;Carballo;84395;89628
5735;Antonio;Pérez;80428;17089
5736;Bartolomé;Sanmartín;51470;77224
5737;Josu;Jiménez;62500;95356
5738;Carmen;García;58605;14086
5739;Pablo;Gómez;88293;57761
5740;Fernando;Ruiz;87456;63316
5741;Víctor;García;30923;41085
5742;Isabel;Ramos;29289;74703
5743;Juan Antonio;Becerra;34492;67843
5744;Josefa;Cao;52076;52786
5745;María Rosa;Collado;27914;44086
5746;Miguel Ángel;Rodríguez;30966;55154
5747;Manuel;Muñoz;60097;99785
5748;María Isabel;Vaquero;46013;26782
5749;María Carmen;Sampedro;3225;3112
5750;Manuel;Daza;5385;37611
5751;Fernando;Fernández;73373;54675
5752;María Dolores;Rodríguez;38291;32741
5753;Álvaro;Maldonado;52394;8798
5754;Fernando;Segura;16102;21907
5755;Francisco Javier;Gómez;54252;4641
5756;María Victoria;Villegas;33947;95350
5757;Carmen;Arguelles;77159;58684
5758;María Pino;Vicente;68139;94983
5759;Raquel;Rodríguez;99910;59416
5760;Patricia;Gómez;91088;96072
5761;Raquel;Cardona;75215;5249
5762;José Antonio;Simón;82789;47315
5763;Ascensión;Sánchez;35585;8879
5764;Pedro;Salgueiro;34739;14673
5765;Laura;Pérez;74105;56357
5766;Salvador;Sánchez;31018;75608
5767;Francisco Javier;Iglesias;79368;53692
5768;Fernando;Garrido;3322;91237
5769;Manuel;Rubio;75735;75517
5770;Laura;Solís;21109;43355
5771;Raúl;Zapata;57675;20403
5772;Juan Manuel;Delgado;38851;28687
5773;José Manuel;López;5565;40561
5774;Domingo;Pozo;82469;49299
5775;José;García;37881;16829
5776;Ana;Luis;3854;44323
5777;David;Camacho;24197;97953
5778;Raúl;Delgado;60383;25152
5779;Rafael;Córdoba;31436;83759
5780;Juan Antonio;Verdejo;62229;8109
5781;Patricia;Reyes;98129;58224
5782;María Ángeles;Ramos;89050;49952
5783;Josefa;Navarrete;79179;54683
5784;María Carmen;Chinchilla;85508;95825
5785;Paula;Pop;42408;69030
5786;María Luisa;Miranda;3677;96341
5787;Raúl;Sánchez;83647;71438
5788;Iker;García;27367;85723
5789;Pablo;Toledo;98270;7167
5790;Lucia;Izquierdo;93203;15234
5791;José Manuel;Martin;22241;98575
5792;Carmen;Alguacil;34336;52634
5793;Alejandro;Valverde;57769;8579
5794;Francisco Javier;González;73048;77662
5795;Miguel Ángel;Ariño;33370;70708
5796;Juan;Alemán;46657;77002
5797;Antonio;González;17305;61045
5798;Eva;Pérez;64856;80359
5799;Santiago;Palma;13731;60816
5800;Patricia;Albero;16296;19153
5801;José María;Castellano;26196;67683
5802;María Isabel;Conesa;17515;44179
5803;Pedro;Lin;60164;29182
5804;Alicia;Del Pozo;36119;37687
5805;Sara;Rivas;99507;86589
5806;María;Jiménez;46624;66901
5807;Jesús;Pérez;88430;41033
5808;Juan;Megias;59005;41900
5809;Manuel;Oliveira;24630;48102
5810;María Carmen;Pérez;36061;80280
5811;Josefa;Jiménez;4320;85403
5812;Vicente;Ballesteros;68099;97656
5813;María Carmen;Gómez;33227;73417
5814;Isabel María;Vela;30757;72786
5815;Francisco;Delgado;96927;63530
5816;Rosa María;Gómez;64710;44493
5817;Daniel;Lobo;43691;98043
5818;Antonio;Fernández;46271;48614
5819;Marina;Sobrino;10648;15268
5820;Javier;Blanco;48724;35082
5821;Marina;Rodríguez;49978;3424
5822;Juan;López;36304;55782
5823;Francisco;Fuentes;63713;32120
5824;Francisco;Ruiz;49921;99458
5825;Ricardo;Ortega;23799;99914
5826;María Carmen;Díaz;99792;3038
5827;Manuela;López;64239;86370
5828;Óscar;Palacio;3815;23167
5829;Andrea;Ramírez;54219;39585
5830;María Jesús;Blanco;65489;76016
5831;Carmen;Fernández;14582;46020
5832;Andrés;Solana;66566;36648
5833;Javier;Guirao;6852;9143
5834;Pablo;Mora;43100;39256
5835;María Carmen;Soler;73651;94391
5836;Beatriz;Hidalgo;36722;67972
5837;Dolores;Escudero;21548;20203
5838;Vicente;Déniz;72954;47130
5839;José;Crespo;17954;4073
5840;José Manuel;Cruz;78734;15622
5841;Vicente;Baena;17064;7869
5842;María Josefa;González;85746;61762
5843;Patricia;Hinojosa;48603;79564
5844;María;Hernández;54667;32025
5845;María Ángeles;Parra;97992;83759
5846;María Carmen;Bravo;18336;58970
5847;Jorge;Ortega;14805;89639
5848;Lucia;Quintana;83783;37211
5849;Francisco Javier;Marín;76342;93759
5850;Mercedes;Barrios;59335;53356
5851;José Manuel;Ortega;1458;3349
5852;Daniel;González;59495;23240
5853;María Carmen;López;52886;8862
5854;Pedro;González;23020;71686
5855;Marina;Marín;69633;48913
5856;Juan;García;30906;79719
5857;Lucia;Nogueira;11357;29607
5858;José;Suarez;99155;22334
5859;Manuel;Arroyo;28958;32815
5860;Alejandro;Cuellar;97237;44845
5861;Pino;Rodríguez;96521;44926
5862;Manuel;Martin;81432;73231
5863;María Luisa;Guillem;84504;74777
5864;María Teresa;Simo;73489;58693
5865;Raquel;Abellán;72169;50341
5866;Francisco;Llorente;28483;32209
5867;Manuel;Correa;21587;11143
5868;Carlos;Rodríguez;26782;94268
5869;Miguel;Del Valle;48685;88303
5870;Antonio;López;93579;56261
5871;Manuela;Salazar;94599;90102
5872;Josefa;Alcaide;63115;76854
5873;Jesús;Díaz;3934;23164
5874;Luis;Soler;62812;70341
5875;María Pilar;Torres;58151;55588
5876;Francisca;Díaz;7213;44803
5877;David;Rodríguez;13919;34432
5878;Daniel;López;59106;42900
5879;Enrique;Puerta;20380;43908
5880;María Luisa;Bermúdez;55806;62398
5881;Francisco Javier;Redondo;39996;95751
5882;Manuel;Toral;51450;13961
5883;Daniel;Pérez;25220;35275
5884;Enrique;Serra;2927;59672
5885;Lucia;Montero;12228;86168
5886;Inmaculada;Solís;15116;85961
5887;Sandra;Blanco;95003;26909
5888;María Jesús;Mari;35052;24700
5889;María Josefa;García;88151;8599
5890;Rosa María;San Miguel;58533;74255
5891;Jorge;García;72456;83393
5892;María Teresa;Espejo;15071;90172
5893;Susana;Suarez;12995;85493
5894;Paula;Díaz;51939;38754
5895;Manuela;Gallego;84591;25235
5896;María Josefa;Fajardo;87446;43073
5897;Luis;Ligero;26770;32076
5898;Antonia;González;29379;19450
5899;María Carmen;Serra;47382;10501
5900;Pedro;Ojeda;25994;87331
5901;José María;Rosario;13928;65807
5902;Eva;Ibáñez;98547;38868
5903;Fernando;Giménez;78983;76258
5904;María Jesús;Pulido;65640;14244
5905;Irene;Alfonso;40101;59447
5906;Antonio;Martínez;40333;18653
5907;Lucia;González;94230;88182
5908;Juan Antonio;Bueno;82527;97893
5909;Enrique;García;79273;3784
5910;Andrea;Quirós;37164;93733
5911;Josefina;Fernández;88261;442
5912;Roberto;Márquez;92578;57966
5913;Isabel;Soria;97989;26845
5914;María Carmen;Romero;90271;62968
5915;María Dolores;González;34477;12364
5916;José Manuel;Gallo;16612;2377
5917;Ana María;Sánchez;48216;29612
5918;Laura;Ramírez;3630;90874
5919;María Carmen;Bravo;57474;9157
5920;José;Beltrán;3307;78208
5921;Víctor Manuel;Alarcón;15848;89118
5922;Fernando;Lozano;6269;61495
5923;Anna;Perdomo;39286;15338
5924;Manuel;Del Valle;38402;91608
5925;Isabel;López;33572;34255
5926;Tomas;Ramos;3941;10478
5927;Manuela;Quintas;34626;45254
5928;Yolanda;Sánchez;68233;24608
5929;María Carmen;Santos;11397;19066
5930;José;Belmonte;58929;11188
5931;José Antonio;López;22622;37720
5932;Adrián;Fernández;3712;67419
5933;Ángeles;Alonso;37867;8850
5934;Xavier;Moreno;73303;38001
5935;Juan José;Parreño;59610;36334
5936;Beatriz;Blanco;52421;25876
5937;Dolores;Tovar;23371;30892
5938;Juan Manuel;Ledesma;97091;43795
5939;María Jesús;Araujo;59435;18184
5940;María José;Romero;87909;41215
5941;Jon;Muñoz;37287;43207
5942;Luis;Delgado;18289;22914
5943;Francisco;Jiménez;86744;89148
5944;Francisco Javier;Heras;90133;13805
5945;Concepción;García;89648;7891
5946;Carlos;Jiménez;54016;88632
5947;Javier;González;81896;83935
5948;Joan;Cano;97658;66101
5949;Rubén;Barea;32932;53849
5950;Ramón;De la Calle;82631;88690
5951;José;Piris;47925;40006
5952;Juan José;Morgado;75910;4360
5953;Juan José;Izquierdo;83885;43597
5954;Josefa;Sánchez;76294;30581
5955;Juan Manuel;Benítez;74432;49174
5956;David;Cuevas;13296;27848
5957;Josefa;Mínguez;71686;49490
5958;María;Alarcón;90078;25086
5959;Rocío;Pernas;11503;64465
5960;Raúl;Álamo;56040;60833
5961;Vicente;Pérez;51684;63989
5962;Isabel;Gallego;89528;37444
5963;Marta;Muela;40658;75072
5964;Concepción;Rojo;11202;62034
5965;Manuel;Perales;64268;11948
5966;Pilar;Navarrete;14698;95967
5967;José Manuel;Castro;29482;75616
5968;Francisco Javier;Martins;5686;99181
5969;María Carmen;Vegas;31011;99953
5970;Francisco;Ferrer;56615;21678
5971;Lucia;Marco;7389;87313
5972;José;Fidalgo;90303;80659
5973;María;Giménez;77305;4818
5974;Antonia;Otero;24575;91743
5975;María Pilar;Cortes;8437;12435
5976;Álvaro;Botella;68930;30273
5977;Antonio;Bueno;82456;21184
5978;Gabriel;Samper;79363;37854
5979;María Pilar;Bernal;80833;2015
5980;Óscar;Arranz;340;40546
5981;Francisco Javier;Mora;85861;19044
5982;Concepción;Risco;49438;48525
5983;María;Conde;37116;26954
5984;María Isabel;Otero;97100;17204
5985;Carlos;Pérez;90648;54150
5986;Juan José;Moreno;78213;78505
5987;Jesús;Abad;41356;7153
5988;María Pilar;Llorens;72712;35451
5989;José Manuel;Álvarez;43940;75755
5990;Enrique;Hidalgo;95750;95797
5991;María Carmen;Barrera;32161;63177
5992;José Antonio;Campos;96985;19283
5993;José María;Domínguez;36703;41914
5994;Alberto;Rojas;7996;99377
5995;Jesús;Tébar;48938;95074
5996;María Teresa;Palacios;85266;66463
5997;Ana María;Moraga;71578;72980
5998;Carla;Fuertes;89153;15426
5999;Carmen;González;62111;98619
6000;Alberto;Mayoral;4370;17698
6001;Luis;Arce;61664;99631
6002;Manuel;Andreu;98713;9186
6003;María Teresa;Arroyo;5144;20696
6004;Candelaria;Sanjurjo;36284;49754
6005;Cristina;Alonso;96620;72469
6006;Carmen;Tejero;19044;24145
6007;José Antonio;Mira;60548;41886
6008;Francisco;Mancebo;62420;55575
6009;José Vicente;Carrión;52606;37439
6010;Carmen;López;80606;35759
6011;Iñaki;Gil;13085;55675
6012;Julia;Álvarez;14479;80691
6013;Ana;Cañizares;49954;71259
6014;Patricia;Linares;36868;18462
6015;José Vicente;Hurtado;25154;64581
6016;Jesús;Medina;25106;50516
6017;Francisco;Ibáñez;17712;69709
6018;Dolores;García;69133;63029
6019;Manuel;Suarez;69517;18439
6020;Sonia;Vázquez;7944;6019
6021;Margarita;Sánchez;83319;71723
6022;María Teresa;Rodríguez;37159;71083
6023;José;Ros;34412;43103
6024;Miguel;Prat;65509;46125
6025;Pablo;Ramos;73532;66632
6026;María Ángeles;Redondo;32621;59723
6027;Luis;López;86166;57555
6028;Daniel;Taboada;7542;39658
6029;Manuela;Tello;57783;90394
6030;José Luis;Herrera;91092;90984
6031;Irene;Esteban;75338;13925
6032;María Dolores;Losada;2547;69068
6033;José;Frías;81155;48349
6034;María;Heredia;55275;62027
6035;Miguel Ángel;Chamorro;28498;72500
6036;Laia;Sánchez;8698;75943
6037;María Jesús;González;13528;41347
6038;Ana;Martin;72617;83902
6039;Isabel;Martínez;54223;4115
6040;Javier;Fraga;95290;17195
6041;Francisco;Sampedro;62203;38993
6042;Alberto;Delgado;49820;88263
6043;María Dolores;García;43157;49912
6044;Raúl;Catalá;85989;32805
6045;Pablo;García;87324;69679
6046;Irene;Blanco;10826;20236
6047;María Ángeles;García;76872;7290
6048;Manuel;Nieto;92594;28541
6049;Teresa;Mármol;88123;87898
6050;Rubén;Díaz;38669;67408
6051;Alejandro;Segovia;77488;62486
6052;Elena;Vives;59016;52886
6053;José;Barceló;66184;70039
6054;Lucia;Catalán;4693;23176
6055;Xavier;Benito;88219;40021
6056;Francisco;Vila;1172;12699
6057;Juan Francisco;Narváez;21605;13582
6058;Rosa María;García;15403;68226
6059;Miguel;Murcia;24745;87236
6060;Francisco;Santiago;88277;28069
6061;Jorge;Galván;10730;65672
6062;Manuel;Llorens;97169;2696
6063;Catalina;Navarro;81626;75434
6064;Carmen;García;85087;2404
6065;Andrés;Navarro;59323;17343
6066;Antoni;Espinosa;22416;98469
6067;Eva;García;9313;11456
6068;Guillermo;Berenguer;39464;57931
6069;Laura;Morales;1785;58336
6070;Elena;Maldonado;27723;80608
6071;Rubén;Mari;6973;65524
6072;Encarnación;Estévez;86741;62078
6073;Concepción;Garzón;63142;18924
6074;María;Hernández;26969;92803
6075;Maite;Figueras;59657;87018
6076;Juan Manuel;López;1831;89152
6077;Juana;Duque;21743;21336
6078;Antonio;Vélez;70606;88593
6079;Alberto;Pérez;99896;82192
6080;Jorge;Medina;82003;66045
6081;Ángela;Sáez;76627;78524
6082;Laura;Felipe;68913;82757
6083;Mercedes;Picón;56766;19536
6084;Josefa;Guillen;67367;31734
6085;Montserrat;Álvaro;40041;92771
6086;Vicente;Gutiérrez;65216;8079
6087;Ángel;Martin;81860;10303
6088;Jesús;Redondo;54341;44677
6089;Rosa María;González;75801;66007
6090;Yolanda;Pla;34835;4941
6091;José Manuel;Jurado;88156;87879
6092;Jesús;Aguilar;12747;96359
6093;Ángela;Álvarez;65115;20639
6094;Montserrat;Fernández;47819;45814
6095;Carmen;Álvarez;26788;79767
6096;Jorge;Ortiz;11718;88403
6097;José Manuel;Aroca;89277;82233
6098;Carlos;Magaña;22648;93769
6099;Francisco;Juan;37987;79239
6100;David;Pérez;38095;666
6101;Daniel;López;98956;2876
6102;Juan;Corral;27825;41027
6103;José María;Chacón;83988;40538
6104;José;Cano;66261;96174
6105;Sara;García;33237;57894
6106;Daniel;Correa;31453;9987
6107;José María;Hernández;37653;81752
6108;María Ángeles;Moreno;68566;4681
6109;Rosa María;Singh;17964;53181
6110;María Teresa;Rabadán;8740;20939
6111;Francisco;Santiago;36441;34919
6112;Rubén;Martínez;97249;27917
6113;Javier;Varela;51969;77495
6114;Fernando;Sánchez;38875;31287
6115;Laura;Fernández;57364;8316
6116;José;Rojas;89782;77211
6117;Daniel;Pérez;10085;70400
6118;Alberto;Cantos;36521;18428
6119;María Carmen;Gisbert;73631;13542
6120;José;García;92616;63403
6121;José Antonio;Montalbán;12912;9431
6122;Encarnación;Rodríguez;60582;50251
6123;Manuel;López;99134;70685
6124;Ángel;Pares;24890;38189
6125;Ana;Delgado;73499;38066
6126;Isabel;Cervera;90813;55759
6127;María Mercedes;Cabello;86482;31802
6128;Catalina;Cerezo;37213;57513
6129;José;González;34219;86314
6130;Mercedes;Sánchez;60599;70350
6131;Patricia;Ortega;83154;50427
6132;Víctor;Alonso;66951;90590
6133;Manuel;Valle;55074;34844
6134;Diego;Méndez;91378;47249
6135;Óscar;Núñez;4139;83072
6136;Sergi;Marques;43680;61914
6137;Antonia;Guerra;74333;57516
6138;Ana María;Roca;5027;78118
6139;Antonio;Machuca;19341;12190
6140;Fernando;Aguilera;41813;39456
6141;Ana María;García;44394;71130
6142;Jesús;Benedicto;34476;41802
6143;María Antonia;López;67391;76010
6144;Josefa;Pérez;65761;89945
6145;Julia;Calle;962;72325
6146;María Carmen;Anguita;24385;48832
6147;Rosa María;Pérez;36213;19887
6148;María Luisa;Pérez;3552;78538
6149;Roberto;Navarro;16483;8696
6150;Francisco;Ruiz;91656;47095
6151;Emilio;Valencia;54932;79234
6152;Jesús;Carballo;1907;21105
6153;Pablo;Alfonso;96037;22456
6154;Sergio;Moreno;47952;57154
6155;Isabel;García;40716;93303
6156;Ana María;Sales;6593;23397
6157;Francisco;Fernández;60670;11527
6158;Miguel;Núñez;5559;43603
6159;Manuela;Cruz;65181;58974
6160;Laura;Silva;77648;1395
6161;José Antonio;Costas;82500;5812
6162;Francisco;Sánchez;39115;45851
6163;Encarnación;Delgado;37188;88824
6164;Elena;García;80940;92556
6165;Paula;Carretero;95816;82331
6166;Francisco Javier;Rodríguez;60061;80323
6167;Andrés;Campos;92873;85555
6168;Marcos;Fernández;2649;26356
6169;Rosa;Gálvez;18253;51048
6170;Elena;Cárceles;40248;2321
6171;Antonia;Piqueras;94796;1714
6172;Silvia;Sevillano;11769;31231
6173;José Luis;Ruiz;33037;22969
6174;Antonia;González;33048;84670
6175;José Manuel;Guaman;81975;30716
6176;María;León;41543;27753
6177;Pedro;Casares;70910;92514
6178;Carmen;Llorente;60466;25156
6179;María Carmen;González;32592;53528
6180;José;Rubio;60446;7102
6181;María Isabel;Serrano;12626;31683
6182;Pedro;Sánchez;77022;22596
6183;Xavier;Puig;96002;29912
6184;Óscar;Larrañaga;14098;96178
6185;José Luis;Muñoz;45034;9044
6186;José María;Sanjuán;51131;43037
6187;Alicia;Milla;31683;55841
6188;María Pilar;Sánchez;89086;96700
6189;Marta;Martin;90052;26582
6190;María Isabel;Iriarte;71812;77000
6191;Juan Carlos;Santiago;86242;46516
6192;Juan Carlos;Correa;6350;81755
6193;Juan;Blasco;80251;28541
6194;Juan Manuel;Caballero;61278;21408
6195;Andrea;Díaz;19523;48061
6196;Dolores;Mellado;59872;26751
6197;Alejandro;García;88182;43933
6198;Joaquín;Fernández;55244;63417
6199;José;Álvarez;75234;97512
6200;Mercedes;Velarde;9148;81606
6201;Francesc;Hidalgo;76445;26310
6202;Antonio;Molina;83387;90330
6203;Salvador;Moreno;16070;71345
6204;María;Tirado;29002;12630
6205;María;Ortega;2018;34587
6206;Marta;Gil;62274;91880
6207;Carmen;Cifuentes;33311;45278
6208;Josefa;Domínguez;88395;5897
6209;Miguel;Guzmán;46530;98069
6210;Alejandro;Puig;27481;83955
6211;Eduardo;García;30339;50838
6212;Isabel;Martínez;73081;71479
6213;Sergio;Ramos;9069;73524
6214;María Antonia;Martin;39233;39114
6215;María;López;45141;82436
6216;Sara;Salazar;14161;49828
6217;Carmen;Maestro;10903;52418
6218;David;Carrera;67895;54881
6219;Elena;Diéguez;18671;44520
6220;Elena;Oviedo;20434;97271
6221;Fernando;Ramírez;6245;13563
6222;José Manuel;Quiles;3301;85880
6223;Antonio;Amaro;10413;60170
6224;María;Casado;56722;77807
6225;Francisco;Sánchez;70590;61272
6226;José Luis;Montesinos;94258;8097
6227;José;Vidal;41515;84532
6228;Pedro;González;7037;76219
6229;María Dolores;Crespo;38682;65400
6230;Elena;Cubillo;95131;65378
6231;Mohamed;Ruano;53734;69806
6232;Iván;Sedano;66460;86963
6233;Daniel;Miranda;60829;51567
6234;María Isabel;Delgado;24274;23091
6235;Francisco Javier;García;18854;508
6236;José Luis;Ferrando;29989;3970
6237;Victoria;Barroso;96039;40550
6238;Xavier;Rodríguez;45943;83093
6239;Manuel;Liñán;54400;47973
6240;Ana María;Jorge;87577;86985
6241;María;Méndez;23189;15025
6242;Juan Carlos;Lozano;35371;4969
6243;Ramón;Lamas;97825;33715
6244;Carmen;González;92024;88103
6245;José;Montero;69428;86326
6246;Jaime;Campo;80599;70021
6247;José;Pérez;66187;35636
6248;Antonio Jesús;Gómez;56163;43124
6249;Andrea;Linares;12779;18802
6250;José;Hinojosa;70087;44908
6251;Antonio;Rodríguez;16954;90774
6252;José;Megias;1350;90757
6253;Juan Manuel;Romero;52938;17165
6254;José Manuel;Castelo;75299;61819
6255;José Antonio;Márquez;20104;56148
6256;María;García;207;47295
6257;María Teresa;Méndez;23144;49873
6258;Carmen;Jiménez;92522;80071
6259;Juan;Fajardo;87503;20617
6260;Yolanda;Fernández;76524;82694
6261;Josefa;Martin;22448;38464
6262;Ramón;Jurado;88101;9320
6263;Pedro;Aguilar;44848;42412
6264;José;Carrascosa;55625;99089
6265;María Carmen;Díaz;31347;38796
6266;María;Carrasco;8913;39966
6267;José Luis;Jiménez;37488;30504
6268;Víctor;Méndez;52863;84130
6269;Josefa;Rueda;79762;13853
6270;David;Ramírez;23932;20428
6271;Ana María;Segui;93302;30883
6272;Teresa;Lorenzo;85212;65738
6273;Javier;Fernández;29755;39297
6274;Ana;Cuesta;93611;24909
6275;Ana María;Martínez;64688;50496
6276;Rafaela;Sanz;95572;1889
6277;Antonio;Suarez;65767;57448
6278;Juan Carlos;Varela;21800;29117
6279;José María;Chica;72196;75260
6280;Ana;Pérez;11593;23666
6281;María;Ruiz;61609;25334
6282;Raúl;Revilla;25652;38917
6283;Fernando;Prieto;47337;94807
6284;Antonio;Jiménez;18919;9003
6285;Vicente;Rodríguez;32786;67656
6286;Francisco;Miralles;31561;27123
6287;Ana María;Cava;93570;47559
6288;Carlos;San Martin;66735;88487
6289;Jesús;Villar;62840;29759
6290;José;Díaz;76964;84531
6291;María Luisa;Cervera;13648;79324
6292;José;Barreiro;32060;72291
6293;María Carmen;Vázquez;57008;66763
6294;Alejandro;Luque;39323;59892
6295;María José;Montoya;58721;24287
6296;Silvia;Pérez;73386;25449
6297;María;Castro;23918;56036
6298;Andrea;Fernández;13015;48015
6299;Jordi;Santiago;32591;57494
6300;Rocío;Vega;32688;39619
6301;Francisco Javier;Mira;55560;2339
6302;Daniel;García;43244;26951
6303;María Pino;Mesas;89571;61502
6304;Jaime;Cabrera;64534;56972
6305;Laura;Fernández;91206;35585
6306;María Amparo;Gómez;61695;2839
6307;Antonia;Granda;52314;96988
6308;Ángela;Martínez;45776;87951
6309;María Rocío;Rocha;55710;98718
6310;Adrián;Hernández;64107;88147
6311;Nuria;García;54338;7647
6312;Antonio;Carrasco;36499;61773
6313;Francisco;Gómez;4030;25917
6314;Miguel;García;36543;92553
6315;María Teresa;Cabrera;52162;52350
6316;Dolores;Gallardo;15605;19868
6317;Rafael;Justicia;59705;92414
6318;Antonio;Alonso;34438;82417
6319;Andrés;Jiang;19979;6110
6320;Rosario;Gallego;3249;98663
6321;Isabel;Rodríguez;13265;35727
6322;David;Montoro;26918;4693
6323;Francisco;Vázquez;39133;69813
6324;Óscar;Julián;40488;69350
6325;Carmen;Montoya;50475;97971
6326;María Carmen;Otero;64806;17906
6327;María Isabel;Giner;1825;57973
6328;David;Cárdenas;70867;5537
6329;Antonia;León;79856;57116
6330;Mercedes;Sánchez;42070;37314
6331;José Antonio;Cano;9854;33809
6332;María Jesús;Navarro;63533;12335
6333;María Pilar;Reyes;24749;87218
6334;Paloma;Pombo;6853;28409
6335;Juana;González;94546;56185
6336;Vicente;Moreno;27569;52127
6337;María Carmen;Puig;20341;65385
6338;Elena;Martínez;36358;1482
6339;María Carmen;Alemany;23269;36798
6340;Juan Carlos;Castellano;91224;76556
6341;Ana;Fernández;95403;26494
6342;José Ramón;Martínez;1965;44192
6343;Miguel Ángel;Caballero;31381;37632
6344;Manuel;López;19281;5755
6345;Sara;Sanz;41519;93086
6346;Fernando;García;80435;79199
6347;Rocío;Huerta;94818;90411
6348;Carmen;Díaz;94180;94739
6349;Vicenta;Abril;98105;28541
6350;José Luis;Feito;46443;8641
6351;Elena;Gómez;18739;80454
6352;Ángel;García;16149;6514
6353;José;Maroto;9356;76502
6354;María;García;32271;59933
6355;Yolanda;Iniesta;12223;82417
6356;María;Olivera;62183;76590
6357;Rafael;Del Rio;33497;67343
6358;María;Rodríguez;32212;26367
6359;Ángela;Escribano;61455;68136
6360;Juan;García;27207;15545
6361;Emilio;Fernández;96531;64495
6362;Miguel;Ribera;5260;5997
6363;Manuel;Santamaría;19485;57340
6364;María;Torres;19810;20077
6365;Víctor;Expósito;23186;15349
6366;Carlos;Mora;18734;3140
6367;Manuel;Martínez;65218;56600
6368;Alberto;Torres;80525;9076
6369;María;García;75299;528
6370;Mónica;García;15889;39590
6371;Lucia;Belmonte;81624;49610
6372;Isabel;Martin;37516;47257
6373;Susana;Heredia;54170;37258
6374;David;Quiñones;50316;58312
6375;Javier;González;79193;77711
6376;Francisca;Benítez;69314;21584
6377;Rafael;Simo;68345;92173
6378;María;Tejedor;5054;16278
6379;Paula;Martínez;83968;37730
6380;Ana María;Moreno;31885;10431
6381;José María;Tamayo;43533;95307
6382;Alfonso;Carrillo;32282;77137
6383;Miguel Ángel;Dueñas;30959;21632
6384;Patricia;Santamaría;87131;82722
6385;Ana;Morales;91964;60846
6386;Albert;Lara;58529;93786
6387;Pilar;Guzmán;10998;93199
6388;Enrique;Uriarte;91129;444
6389;Daniel;Moreno;32237;34499
6390;Julio;Martin;11619;14380
6391;David;Rodríguez;45810;71742
6392;María;Martínez;97783;88082
6393;José;Castelo;79544;7143
6394;David;Hernández;3903;130
6395;María Teresa;Montero;58984;72074
6396;Juan José;Quintana;49245;33777
6397;Juana;Correa;60127;49734
6398;Eva;Flores;77594;84179
6399;Cristina;Pérez;82720;15319
6400;Antonio;López;5462;52902
6401;María José;Alcalde;96733;26645
6402;Mercedes;Martínez;23283;90467
6403;María Dolores;Villalba;75068;55380
6404;Mónica;Calderón;82113;39043
6405;Marta;Monteagudo;45884;57808
6406;Diego;Carmona;82140;43834
6407;Ramón;González;58724;99579
6408;María;Fernández;597;72645
6409;Fernando;Da Costa;31964;9350
6410;Marta;Pazos;734;41873
6411;Emilio;Díaz;84877;73834
6412;David;Mateu;69155;8873
6413;José;Ríos;73358;87501
6414;María Isabel;Pastor;29607;92060
6415;María Isabel;Peña;2992;37678
6416;Raúl;Duque;2146;76274
6417;Elena;Aranguren;11095;8941
6418;Natalia;Ruiz;96692;19362
6419;Ángela;Pose;50577;53634
6420;María Pilar;Palmero;66270;1438
6421;Paula;Montero;4108;44643
6422;Roberto;Yagüe;31742;96630
